Date,open,high,low,close,volume,change,1month_close,1month_change,TARGET,_qcut,bol_upperband,bol_middleband,bol_lowerband,macd,macd_signal,macd_hist,bolinger_pca
2013-01-08,30260,30340,29960,30000,276757,-0.013157894736842146,29740.0,-0.008666666666666666,-3.0,-3.0,31257.009357165356,30028.0,28798.990642834644,573.7369658883981,638.5865535389735,-64.84958765057536,-4385.697634708969
2013-01-09,30000,30260,29820,30000,253720,0.0,29800.0,-0.006666666666666667,-3.0,-3.0,31223.96347768092,30074.0,28924.03652231908,516.3336993355952,614.1359826982978,-97.80228336270261,-4311.391764067799
2013-01-10,30300,30680,30000,30600,293482,0.020000000000000018,29960.0,-0.02091503267973856,-3.0,-3.0,31274.137383098212,30124.0,28973.862616901788,513.3387332405437,593.976532806747,-80.63779956620328,-4224.874246790212
2013-01-11,30960,30960,30140,30660,238982,0.0019607843137254832,29800.0,-0.028049575994781473,-3.0,-5.0,31329.9312694485,30166.0,29002.0687305515,509.92856056504024,577.1669383584056,-67.23837779336532,-4151.28798067597
2013-01-14,30779,31040,30560,31040,160602,0.012393998695368502,29840.0,-0.03865979381443299,-3.0,-5.0,31425.614802205513,30242.0,29058.385197794487,531.7590114823543,568.0853529831953,-36.32634150084107,-4018.4843254306625
2013-01-15,31200,31200,30239,30240,214769,-0.02577319587628868,30900.0,0.021825396825396824,0.0,0.0,31430.162938872607,30264.0,29097.837061127393,478.9850455459782,550.2652914957519,-71.28024594977364,-3981.587357261093
2013-01-16,30280,30519,29660,29840,325058,-0.013227513227513255,31000.0,0.0388739946380697,1.0,1.0,31388.248471357074,30223.0,29057.751528642926,400.2705702904568,520.2663472546928,-119.99577696423603,-4052.5832751256057
2013-01-17,30040,30040,29000,29380,404999,-0.015415549597855183,30600.0,0.041524846834581346,1.0,1.0,31397.771886963325,30177.0,28956.228113036675,297.3430404430801,475.6816858923703,-178.3386454492902,-4128.460236381915
2013-01-18,29599,29739,29099,29600,250601,0.0074880871341047595,30600.0,0.033783783783783786,1.0,1.0,31399.799341788235,30154.0,28908.200658211765,230.86314622712234,426.7179779593207,-195.85483173219836,-4166.581340701861
2013-01-21,29280,29500,28959,29080,290784,-0.01756756756756761,30540.0,0.050206327372764786,1.0,1.0,31420.992469858167,30093.0,28765.007530141833,134.6653584940832,368.3074540662732,-233.64209557219,-4266.628773815675
2013-01-22,28900,29739,28900,29600,239166,0.017881705639614776,30540.0,0.03175675675675676,1.0,1.0,31415.302939861504,30070.0,28724.697060138496,99.24355490273956,314.49467423356646,-215.2511193308269,-4305.265303836481
2013-01-23,30000,30040,29460,29460,186749,-0.004729729729729737,30880.0,0.048200950441276307,1.0,1.0,31357.119421074287,30101.0,28844.880578925713,59.19235773114269,263.4342109330817,-204.24185320193902,-4257.588307592102
2013-01-24,29360,29380,28820,29060,320146,-0.013577732518669339,30780.0,0.05918788713007571,1.0,3.0,31389.839684846967,30080.0,28770.160315153033,-4.770174044111627,209.79333393764304,-214.56350798175467,-4290.332752321127
2013-01-25,29200,29220,28100,28340,436418,-0.024776324845148023,31000.0,0.09386026817219478,1.0,3.0,31516.12188889963,30027.0,28537.87811110037,-112.26480521795384,145.38170610652367,-257.6465113244775,-4370.0545575076685
2013-01-28,27919,28019,27420,27440,618708,-0.031757233592095924,31200.0,0.13702623906705538,3.0,5.0,31771.743963200952,29903.0,28034.256036799048,-266.999746391557,62.905415606907525,-329.9051619984645,-4559.23382845021
2013-01-29,27800,28360,27600,28180,432719,0.02696793002915454,30400.0,0.07877927608232789,1.0,3.0,31784.291854268075,29790.0,27795.708145731925,-326.15675447467584,-14.907018409409147,-311.2497360652667,-4746.351688425607
2013-01-30,28519,28800,28240,28800,323848,0.022001419446415982,29980.0,0.04097222222222222,1.0,1.0,31525.004008547283,29654.0,27782.995991452717,-319.3292621811124,-75.79146716374981,-243.5377950173626,-4989.882269296624
2013-01-31,28600,28959,28439,28960,321056,0.005555555555555536,30160.0,0.04143646408839779,1.0,1.0,31367.313025999647,29559.0,27750.686974000353,-297.57747463280975,-120.14866865756181,-177.42880597524794,-5158.43068102468
2013-02-01,29200,29200,28440,28820,231524,-0.004834254143646355,29880.0,0.03678001387925052,1.0,1.0,31256.54427393764,29475.0,27693.45572606236,-288.31237071737996,-153.78140906952544,-134.53096164785453,-5305.548509985449
2013-02-04,29000,29060,28339,28740,257238,-0.002775850104094424,30540.0,0.06263048016701461,1.0,3.0,31147.922549544826,29392.0,27636.077450455174,-284.1495414877172,-179.8550355531638,-104.29450593455343,-5450.859609697831
2013-02-05,28300,28860,28280,28700,227762,-0.0013917884481559062,30400.0,0.059233449477351915,1.0,3.0,31084.328654520832,29327.0,27569.671345479168,-280.84077737344705,-200.05218391722045,-80.78859345622661,-5563.22336696944
2013-02-06,28800,28860,28540,28540,137943,-0.0055749128919860835,29600.0,0.03714085494043448,1.0,1.0,31014.731666097934,29254.0,27493.268333902066,-287.81150888080447,-217.60404890993726,-70.2074599708672,-5689.294693017057
2013-02-07,28779,28779,28400,28400,194422,-0.004905395935529078,28900.0,0.017605633802816902,0.0,0.0,30827.83372100692,29144.0,27460.16627899308,-301.1610961429142,-234.31545835653264,-66.84563778638153,-5884.743773609795
2013-02-08,28360,29400,28300,29240,268477,0.029577464788732355,29500.0,0.008891928864569083,-3.0,0.0,30608.357938723086,29073.0,27537.642061276914,-241.17959218994656,-235.68828512321542,-5.491307066731139,-6017.499011272064
2013-02-12,29680,29680,29179,29360,168395,0.004103967168262557,29200.0,-0.005449591280653951,-3.0,-3.0,30242.696933074338,28989.0,27735.303066925662,-181.86440143260916,-224.92350838509418,43.059106952485024,-6181.641367491355
2013-02-13,29480,29780,29120,29740,184181,0.012942779291553075,29140.0,-0.020174848688634835,-3.0,-3.0,30134.06666476744,28964.0,27793.93333523256,-103.00646677734039,-200.54010006354343,97.53363328620304,-6230.4800738674985
2013-02-14,29800,29880,29540,29800,150682,0.0020174848688634395,29100.0,-0.02348993288590604,-3.0,-3.0,30126.192423957484,28962.0,27797.807576042516,-35.26299698443836,-167.4846794477224,132.22168246328405,-6234.332656795455
2013-02-15,29800,29960,29540,29960,151999,0.005369127516778427,29900.0,-0.0020026702269692926,-3.0,-3.0,30222.355350822825,28991.0,27759.644649177175,30.977761365949846,-127.79219128498795,158.7699526509378,-6179.673349676982
2013-02-18,29800,30020,29620,29800,142199,-0.005340453938584733,30180.0,0.012751677852348993,0.0,0.0,30255.015948861896,29001.0,27746.984051138104,69.75923572746615,-88.28190588249713,158.0411416099633,-6160.858643616886
2013-02-19,29600,29980,29580,29840,122645,0.0013422818791946067,30080.0,0.00804289544235925,-3.0,0.0,30345.26031096409,29039.0,27732.73968903591,102.53948788275738,-50.11762712944622,152.6571150122036,-6091.624701104226
2013-02-20,30040,30900,29940,30900,360787,0.03552278820375343,30200.0,-0.022653721682847898,-3.0,-3.0,30626.87097286671,29104.0,27581.12902713329,211.61188500860953,2.228275298164931,209.3836097104446,-5964.6993699192835
2013-02-21,30799,31160,30700,31000,262473,0.003236245954692629,30540.0,-0.014838709677419355,-3.0,-3.0,30909.882876310596,29181.0,27452.117123689404,302.6331433264859,62.30924890382912,240.32389442265676,-5817.720524722638
2013-02-22,30600,30959,30400,30600,277053,-0.012903225806451646,30240.0,-0.011764705882352941,-3.0,-3.0,31092.421979807263,29258.0,27423.578020192737,338.5884523410459,117.56508959127248,221.02336274977344,-5677.452365697785
2013-02-25,30980,30980,30600,30600,177951,0.0,30500.0,-0.0032679738562091504,-3.0,-3.0,31243.345053669327,29371.0,27498.654946330673,362.90000837990374,166.63207334899874,196.267935030905,-5479.416104479305
2013-02-26,30300,30760,30159,30540,184895,-0.0019607843137254832,30420.0,-0.003929273084479371,-3.0,-3.0,31239.807457096624,29526.0,27812.192542903376,373.025586377531,207.9107759547052,165.1148104228258,-5221.83670471459
2013-02-27,31180,31180,30380,30540,178764,0.0,30120.0,-0.0137524557956778,-3.0,-3.0,31294.677436690767,29644.0,27993.322563309233,376.7077276990058,241.6701663035653,135.03756139544046,-5021.899297953754
2013-02-28,30600,31080,30600,30880,255684,0.011132940406024971,30100.0,-0.025259067357512953,-3.0,-3.0,31434.577599756383,29748.0,28061.422400243617,402.42213782039835,273.8205606069319,128.60157721346644,-4839.569211469733
2013-03-04,31260,31260,30600,30780,265537,-0.0032383419689119286,30400.0,-0.012345679012345678,-3.0,-3.0,31542.007927168866,29839.0,28135.992072831134,410.00554019105766,301.05755652375706,108.9479836673006,-4681.0310707174685
2013-03-05,31120,31280,30960,31000,185892,0.007147498375568606,30560.0,-0.014193548387096775,-3.0,-3.0,31655.226991351767,29948.0,28240.773008648233,428.82438204623395,326.6109216282524,102.21346041798154,-4492.166408644494
2013-03-06,31440,31500,30940,31200,202973,0.006451612903225712,30420.0,-0.025,-3.0,-3.0,31766.80541336558,30071.0,28375.19458663442,454.63601732255484,352.2159407671129,102.42007655544194,-4280.124749307661
2013-03-07,30959,31000,30240,30400,269654,-0.02564102564102566,30800.0,0.013157894736842105,0.0,0.0,31734.78940964272,30156.0,28577.21059035728,405.86010744135274,362.9447741019609,42.91533333939185,-4140.880340507989
2013-03-08,30300,30340,29780,29980,378820,-0.013815789473684226,30340.0,0.01200800533689126,0.0,0.0,31626.479173960055,30228.0,28829.520826039945,329.51590331857005,356.2589999452827,-26.743096626712656,-4028.3549559174007
2013-03-11,29860,30240,29700,30160,274965,0.006004002668445585,30460.0,0.009946949602122016,-3.0,0.0,31437.32778436994,30316.0,29194.67221563006,280.3058755492275,341.06837506607167,-60.76249951684417,-3894.6158073374463
2013-03-12,30079,30240,29800,29880,174931,-0.009283819628647216,30560.0,0.022757697456492636,0.0,0.0,31377.438682001022,30348.0,29318.561317998978,216.22045919946686,316.0987918927507,-99.87833269328382,-3845.389401886127
2013-03-13,30120,30580,30020,30540,226071,0.02208835341365467,30360.0,-0.005893909626719057,-3.0,-3.0,31333.26346144064,30407.0,29480.73653855936,216.19660924795244,296.118355363791,-79.92174611583857,-3750.2036213331535
2013-03-14,30560,30680,29980,30400,251156,-0.004584151931892655,29660.0,-0.024342105263157894,-3.0,-3.0,31314.43696170736,30440.0,29565.56303829264,202.54605319764232,277.40389493056125,-74.85784173291893,-3696.571273603336
2013-03-15,30580,30580,29599,29600,732367,-0.02631578947368418,29500.0,-0.0033783783783783786,-3.0,-3.0,31337.435948152815,30430.0,29522.564051847185,125.72529215312534,247.06817437507408,-121.34288222194874,-3711.668416261952
2013-03-18,29200,29200,28680,28900,528791,-0.023648648648648685,30060.0,0.04013840830449827,1.0,1.0,31488.847111791903,30377.0,29265.152888208097,8.264863503965898,199.30751220085244,-191.04264869688654,-3789.711831260335
2013-03-19,29000,29839,28960,29500,279542,0.02076124567474058,29660.0,0.005423728813559322,-3.0,0.0,31512.019130275665,30362.0,29211.980869724335,-35.993476474766794,152.2473144657286,-188.2407909404954,-3813.1140517503727
2013-03-20,29200,29700,29120,29200,270315,-0.01016949152542368,29720.0,0.01780821917808219,0.0,0.0,31568.547536431284,30330.0,29091.452463568716,-94.19025592847538,102.9598003868878,-197.1500563153632,-3862.5649217096784
2013-03-21,29220,29480,29119,29140,235371,-0.002054794520547909,29880.0,0.02539464653397392,0.0,0.0,31553.96951184088,30242.0,28930.03048815912,-143.4989548631056,53.66804933688912,-197.16700419999472,-4009.911376577969
2013-03-22,29160,29360,29040,29100,213742,-0.0013726835964310569,29720.0,0.021305841924398626,0.0,0.0,31500.175524460887,30147.0,28793.824475539113,-183.68669385903559,6.19710069770418,-189.88379455673976,-4171.52039645939
2013-03-25,29600,29900,29400,29900,205441,0.027491408934707806,29620.0,-0.009364548494983277,-3.0,-3.0,31452.650588333887,30112.0,28771.349411666113,-149.2618546808153,-24.894690377999716,-124.36716430281558,-4232.911081753198
2013-03-26,29900,30440,29820,30180,336600,0.00936454849498336,30400.0,0.00728959575878065,-3.0,0.0,31413.450755226826,30091.0,28768.549244773174,-98.25365470151519,-39.56648324270281,-58.68717145881238,-4270.459146963173
2013-03-27,30300,30320,29740,30080,257628,-0.0033134526176276102,30560.0,0.015957446808510637,0.0,0.0,31374.31696000626,30068.0,28761.68303999374,-65.14747346757576,-44.6826812876774,-20.464792179898367,-4311.329455362622
2013-03-28,30059,30200,29940,30200,159792,0.003989361702127603,30700.0,0.016556291390728478,0.0,0.0,31341.05271210133,30051.0,28760.94728789867,-28.89451126471613,-41.525047283085144,12.630536018369014,-4341.82776860314
2013-03-29,30480,30640,30340,30540,190674,0.011258278145695355,30280.0,-0.008513425016371971,-3.0,-3.0,31288.37474464372,30034.0,28779.62525535628,26.960596002652892,-27.827918625937535,54.78851462859043,-4373.622745014322
2013-04-01,30700,30700,30239,30240,105910,-0.00982318271119842,29860.0,-0.012566137566137565,-3.0,-3.0,31218.49659512522,30007.0,28795.50340487478,46.4828527391619,-12.965764352917645,59.448617092079544,-4423.199809704774
2013-04-02,30199,30640,30199,30500,171497,0.008597883597883493,29760.0,-0.024262295081967214,-3.0,-3.0,31129.44237328068,29982.0,28834.55762671932,81.98908975222002,6.025206468109889,75.96388328411014,-4470.73101092169
2013-04-03,30519,30560,30180,30420,217654,-0.0026229508196721207,30300.0,-0.0039447731755424065,-3.0,-3.0,30968.769954716943,29943.0,28917.230045283057,102.49125163137069,25.31841550076205,77.17283613060863,-4546.332245899379
2013-04-04,30340,30380,29980,30120,214009,-0.009861932938856066,29520.0,-0.0199203187250996,-3.0,-3.0,30936.92658462807,29929.0,28921.07341537193,93.45458356937888,38.94564911448542,54.50893445489346,-4571.745676288956
2013-04-05,30099,30320,29860,30100,299547,-0.0006640106241699861,29540.0,-0.018604651162790697,-3.0,-3.0,30945.494928240612,29935.0,28924.505071759388,83.71412188469185,47.899343668526704,35.814778216165145,-4561.193425628042
2013-04-08,30100,30620,29940,30400,259190,0.009966777408637828,30000.0,-0.013157894736842105,-3.0,-3.0,30973.471626495346,29947.0,28920.528373504654,99.0603228794862,58.1315395107186,40.92878336876759,-4539.364908332169
2013-04-09,30540,30599,30200,30560,184880,0.0052631578947368585,30000.0,-0.01832460732984293,-3.0,-3.0,31040.847158792247,29981.0,28921.152841207753,122.71833992236498,71.04889959304788,51.6694403293171,-4478.311707374823
2013-04-10,30800,30800,30260,30420,235594,-0.0045811518324607725,30160.0,-0.008547008547008548,-3.0,-3.0,31023.417855628184,29975.0,28926.582144371816,128.68723259217222,82.57656619287275,46.110666399299475,-4489.455791036932
2013-04-11,30420,30800,30359,30800,225830,0.012491781722550943,29940.0,-0.02792207792207792,-3.0,-5.0,31089.339983734488,29995.0,28900.660016265512,162.21058459737833,98.50336987377386,63.707214723604466,-4451.786242021444
2013-04-12,30800,31000,30260,30340,214881,-0.014935064935064912,29840.0,-0.016479894528675015,-3.0,-3.0,31120.441087059837,30032.0,28943.558912940163,149.9316087086081,108.78901764074071,41.1425910678674,-4388.1658682215775
2013-04-15,30060,30699,30060,30460,215346,0.0039551746868820015,30180.0,-0.009192383453709783,-3.0,-3.0,31079.907212056907,30110.0,29140.092787943093,148.17535570506152,116.66628525360487,31.50907045145665,-4261.133665946953
2013-04-16,30100,30640,30020,30560,371037,0.0032829940906107247,29680.0,-0.028795811518324606,-3.0,-5.0,31109.342432737747,30163.0,29216.657567262253,153.0879739421107,123.95062299130603,29.13735095080466,-4171.011326790869
2013-04-17,31320,31320,30280,30360,209822,-0.00654450261780104,29720.0,-0.021080368906455864,-3.0,-3.0,31060.28302735132,30221.0,29381.71697264868,139.23788311424505,127.00807501589384,12.229808098351214,-4077.8150931512846
2013-04-18,30400,30440,29619,29660,267168,-0.023056653491436152,29780.0,0.004045853000674309,-3.0,0.0,30975.645318381998,30247.0,29518.354681618002,70.9594600084929,115.79835201441365,-44.838892005920755,-4040.22163549628
2013-04-19,29299,29839,29100,29500,314080,-0.0053944706675657095,29680.0,0.006101694915254237,-3.0,0.0,30881.657628277728,30267.0,29652.342371722272,3.8927813927766692,93.41723789008626,-89.52445649730959,-4013.2326349114437
2013-04-22,29800,30059,29299,30060,186717,0.01898305084745755,30240.0,0.005988023952095809,-3.0,0.0,30874.316277102498,30275.0,29675.683722897502,-4.024334689536772,73.92892337416166,-77.95325806369843,-4000.4163559145672
2013-04-23,29999,30060,29480,29660,177297,-0.01330671989354626,30880.0,0.041132838840188805,1.0,1.0,30904.98475592044,30249.0,29593.01524407956,-42.09017395984483,50.72510390736036,-92.8152778672052,-4041.614476390448
2013-04-24,29700,29880,29480,29720,201731,0.0020229265003370855,30760.0,0.034993270524899055,1.0,1.0,30923.29762385841,30231.0,29538.70237614159,-66.64785231738279,27.250512662411726,-93.89836497979451,-4070.3312256582285
2013-04-25,29400,29880,29400,29880,209278,0.0053835800807537915,30640.0,0.025435073627844713,0.0,0.0,30924.013399027128,30215.0,29505.986600972872,-72.36514616083878,7.327380897761625,-79.6925270586004,-4096.896649712748
2013-04-26,29900,29939,29440,29720,233032,-0.0053547523427041055,30800.0,0.03633916554508748,1.0,1.0,30897.778971786276,30174.0,29450.221028213724,-88.78336616741217,-11.894768515273135,-76.88859765213903,-4166.845280853891
2013-04-29,29820,29839,29500,29620,170003,-0.003364737550471064,30420.0,0.02700877785280216,0.0,0.0,30904.92125577385,30143.0,29381.07874422615,-108.61207567492966,-31.238229947204438,-77.37384572772521,-4217.931375966233
2013-04-30,29800,30600,29760,30400,374100,0.026333558406482105,28540.0,-0.06118421052631579,-5.0,-5.0,30891.7532752831,30138.0,29384.2467247169,-60.68742271728843,-37.128068501221236,-23.55935421606719,-4227.127514346813
2013-05-02,30520,30640,30340,30560,200979,0.0052631578947368585,28500.0,-0.06740837696335078,-5.0,-5.0,30911.58985122424,30145.0,29378.41014877576,-9.684490369079867,-31.639352874792962,21.954862505713095,-4214.159319386174
2013-05-03,30700,30740,30420,30700,131181,0.0045811518324607725,27780.0,-0.09511400651465798,-5.0,-10.0,30977.601891486076,30174.0,29370.398108513924,41.55352774269704,-17.00077675129496,58.55430449399201,-4161.5138223526565
2013-05-06,30800,30800,30240,30280,173086,-0.013680781758957705,27700.0,-0.08520475561426684,-5.0,-10.0,30987.116906923366,30183.0,29378.883093076634,47.719456146591256,-4.0567301717177155,51.77618631830897,-4145.908361568048
2013-05-07,30160,30160,29820,29860,228690,-0.01387054161162482,27140.0,-0.09109176155391828,-5.0,-10.0,30965.404719531583,30156.0,29346.595280468417,18.502226763357612,0.45506121529735033,18.047165548060264,-4192.268369939133
2013-05-08,29860,29960,29579,29760,298439,-0.0033489618218351946,27380.0,-0.07997311827956989,-5.0,-10.0,30920.646506237368,30116.0,29311.353493762632,-12.576824482915981,-2.151315924345316,-10.425508558570666,-4261.7908976717235
2013-05-09,29800,30400,29780,30300,216123,0.01814516129032251,27320.0,-0.09834983498349835,-5.0,-10.0,30907.24525711979,30110.0,29312.75474288021,6.293740204280766,-0.4623046986200998,6.756044902900866,-4272.6659432797205
2013-05-10,30280,30280,29520,29520,235897,-0.025742574257425765,27740.0,-0.06029810298102981,-5.0,-5.0,30816.464794782994,30046.0,29275.535205217006,-41.21557510010098,-8.612958778916276,-32.6026163211847,-4385.1821936030865
2013-05-13,29420,29600,29239,29540,175002,0.0006775067750677266,27380.0,-0.07312119160460392,-5.0,-10.0,30794.12181799516,30006.0,29217.87818200484,-76.37283837162249,-22.164934697457518,-54.207903674164974,-4453.207583625373
2013-05-14,29740,30000,29659,30000,180053,0.015572105619499066,26580.0,-0.114,-10.0,-10.0,30743.1341986781,29983.0,29222.8658013219,-66.35220032655707,-31.00238782327743,-35.34981250327964,-4494.869621661987
2013-05-15,29700,30000,29680,30000,211896,0.0,26500.0,-0.11666666666666667,-10.0,-10.0,30667.839392850874,29955.0,29242.160607149126,-57.745122652202554,-36.35093478906246,-21.394187863140097,-4546.471797607795
2013-05-16,30020,30280,30000,30160,293151,0.005333333333333412,26260.0,-0.12931034482758622,-10.0,-10.0,30640.22658177029,29945.0,29249.77341822971,-37.580088888509636,-36.59676560895189,-0.9833232795577445,-4564.949356557845
2013-05-20,30040,30240,29920,29940,245777,-0.007294429708222805,25940.0,-0.13360053440213762,-10.0,-10.0,30641.873341110928,29959.0,29276.126658889072,-38.90286769030354,-37.05798602522222,-1.8448816650813171,-4541.552790217937
2013-05-21,30200,30200,29700,29840,232008,-0.0033400133600534065,25220.0,-0.15482573726541554,-10.0,-10.0,30628.57643230506,29976.0,29323.42356769494,-47.4731033020762,-39.14100948059301,-8.332093821483184,-4514.164346620208
2013-05-22,30080,30200,29820,30180,198462,0.011394101876675666,26780.0,-0.1126573889993373,-10.0,-10.0,30639.741590596186,29982.0,29324.258409403814,-26.524164213838958,-36.6176404272422,10.093476213403243,-4503.438651919081
2013-05-23,29840,30040,29680,29680,239883,-0.01656726308813783,26840.0,-0.09568733153638814,-5.0,-10.0,30638.838394728456,29983.0,29327.161605271544,-49.6949479570867,-39.2331019332111,-10.461846023875594,-4501.835650375316
2013-05-24,29740,29880,29440,29720,203812,0.0013477088948787852,26520.0,-0.10767160161507403,-10.0,-10.0,30638.838394728456,29983.0,29327.161605271544,-64.09148851994905,-44.204779250558694,-19.88670926939036,-4501.835650375316
2013-05-27,29800,29980,29740,29780,122928,0.0020188425302827273,26700.0,-0.10342511752854265,-10.0,-10.0,30638.411992622787,29978.0,29317.588007377213,-69.8541172968944,-49.33464685982584,-20.519470437068563,-4510.180765056741
2013-05-28,29620,29920,29620,29680,231761,-0.00335795836131636,26020.0,-0.12331536388140162,-10.0,-10.0,30639.75899240613,29976.0,29312.24100759387,-81.55014705322174,-55.777746898505015,-25.77240015471672,-4513.4174514259375
2013-05-29,29680,30459,29660,30240,295211,0.018867924528301883,26340.0,-0.12896825396825398,-10.0,-10.0,30659.168689834158,30007.0,29354.831310165842,-45.1119920525889,-53.644595929321795,8.532603876732892,-4460.557920969772
2013-05-30,30360,30980,30239,30880,455560,0.021164021164021163,25340.0,-0.1794041450777202,-10.0,-10.0,30768.940376995324,30031.0,29293.059623004676,35.00464781460323,-35.91474718053679,70.91939499514002,-4413.306304968375
2013-05-31,30920,31180,30740,30760,360501,-0.0038860103626943143,24520.0,-0.20286085825747724,-10.0,-10.0,30812.022697460976,30041.0,29269.977302539024,87.80253206593989,-11.171291331241456,98.97382339718135,-4393.795520879091
2013-06-03,30720,31180,30560,30640,206189,-0.0039011703511053764,24740.0,-0.19255874673629242,-10.0,-10.0,30799.14650363777,30038.0,29276.85349636223,118.59514756694989,14.781996448396818,103.81315111855307,-4399.645516584088
2013-06-04,30659,30840,30420,30800,169932,0.005221932114882533,24960.0,-0.18961038961038962,-10.0,-10.0,30889.261170781712,30064.0,29238.738829218288,154.13243723221967,42.65208460516139,111.48035262705828,-4350.380160121774
2013-06-05,30980,31060,30420,30420,271813,-0.012337662337662314,26240.0,-0.13740959894806049,-10.0,-10.0,30925.633012782004,30092.0,29258.366987217996,149.90515777073597,64.1026992382763,85.80245853245967,-4301.377690716003
2013-06-07,29500,29700,28479,28540,1085816,-0.06180144641683105,26240.0,-0.0805886475122635,-5.0,-10.0,31098.593555619365,30031.0,28963.406444380635,-5.086644175105903,50.26483055559986,-55.35147473070576,-4391.288415266469
2013-06-10,28400,28860,28280,28500,533554,-0.0014015416958654825,26260.0,-0.07859649122807018,-5.0,-10.0,31190.670356534076,29941.0,28691.329643465924,-129.65188337284417,14.281487769911045,-143.93337114275522,-4534.837933770004
2013-06-11,28220,28379,27560,27780,692260,-0.025263157894736876,25960.0,-0.06551475881929446,-5.0,-5.0,31412.82519866725,29854.0,28295.17480133275,-283.20411484260694,-45.215632752592555,-237.98848209001437,-4664.709419358104
2013-06-12,27560,28060,27240,27700,457753,-0.0028797696184305055,26400.0,-0.04693140794223827,-3.0,-5.0,31579.774463457994,29762.0,27944.225536542006,-406.66293875945485,-117.50509395396502,-289.15784480548984,-4806.5847795502805
2013-06-13,27600,27940,27140,27140,670197,-0.0202166064981949,25840.0,-0.047899778924097275,-3.0,-5.0,31760.53122788345,29619.0,27477.46877211655,-543.4279667426345,-202.68966851169893,-340.7382982309355,-5032.367597254314
2013-06-14,27299,27540,27140,27380,351167,0.008843036109064117,25460.0,-0.07012417823228634,-5.0,-10.0,31831.310478788502,29488.0,27144.689521211498,-625.2418437466331,-287.2001035586858,-338.0417401879473,-5245.5360075687
2013-06-17,27400,27559,27299,27320,235169,-0.0021913805697589828,25460.0,-0.06808199121522694,-5.0,-5.0,31848.034372265898,29346.0,26843.965627734102,-687.0020967412565,-367.1605021951999,-319.8415945460566,-5480.611429856653
2013-06-18,27360,27740,27200,27740,220861,0.015373352855051259,26140.0,-0.05767844268204758,-5.0,-5.0,31816.127128650834,29236.0,26655.872871349166,-694.0564021160608,-432.5396821793721,-261.5167199366887,-5665.708515106398
2013-06-19,27640,27700,27280,27380,205405,-0.012977649603460706,26300.0,-0.039444850255661065,-3.0,-5.0,31798.61426865438,29113.0,26427.38573134562,-720.391753596421,-490.1100964627819,-230.28165713363916,-5871.467434571314
2013-06-20,26860,26960,26520,26580,356359,-0.029218407596785956,26300.0,-0.010534236267870579,-3.0,-3.0,31785.795821645846,28933.0,26080.204178354154,-796.6329349146981,-551.4146641531652,-245.21827076153295,-6171.72244618107
2013-06-21,25880,26660,25800,26500,553556,-0.0030097817908201208,26060.0,-0.01660377358490566,-3.0,-3.0,31792.214041449017,28774.0,25755.785958550983,-853.6693825581933,-611.8656078341708,-241.80377472402256,-6435.762753889323
2013-06-24,27000,27000,26259,26260,316958,-0.00905660377358486,25660.0,-0.02284843869002285,-3.0,-3.0,31775.107118545307,28601.0,25426.892881454693,-907.7729311955954,-671.0470725064557,-236.72585868913973,-6724.660908650216
2013-06-25,26020,26360,25760,25940,415499,-0.012185833968012205,25800.0,-0.005397070161912105,-3.0,-3.0,31735.511085206243,28409.0,25082.488914793757,-965.3438262112722,-729.9064232474191,-235.43740296385317,-7046.664347583112
2013-06-26,26020,26100,24900,25220,635024,-0.02775636083269084,25600.0,0.01506740681998414,0.0,0.0,31732.493479480825,28186.0,24639.506520519175,-1056.884056480405,-795.3019498940163,-261.5821065863887,-7417.787809994175
2013-06-27,25900,26880,25720,26780,515123,0.061855670103092786,25600.0,-0.044062733383121735,-3.0,-5.0,31478.4702422615,28013.0,24547.5297577385,-992.1149029137123,-834.6645404979555,-157.45036241575679,-7722.509859731468
2013-06-28,26999,26999,26580,26840,419225,0.0022404779686333587,25720.0,-0.041728763040238454,-3.0,-5.0,31047.89913343002,27811.0,24574.10086656998,-925.2773620519038,-852.7871048087452,-72.49025724315857,-8087.260213344725
2013-07-01,26680,26920,26440,26520,256519,-0.011922503725782407,25480.0,-0.0392156862745098,-3.0,-5.0,30580.904760383874,27599.0,24617.095239616126,-887.8943615242533,-859.8085561518468,-28.085805372406526,-8471.076585531384
2013-07-02,26800,27040,26600,26700,204289,0.006787330316742057,25080.0,-0.060674157303370786,-5.0,-5.0,30056.924481035196,27402.0,24747.075518964804,-834.1282572758173,-854.6724963766409,20.544239100823575,-8833.74920309657
2013-07-03,26680,26780,25900,26020,256441,-0.025468164794007486,24440.0,-0.06072252113758647,-5.0,-5.0,29374.977395906208,27163.0,24951.022604093792,-836.7430957446959,-851.0866162502518,14.343520505555944,-9276.832325753223
2013-07-04,26040,26340,25920,26340,180853,0.012298232129131392,24340.0,-0.07593014426727411,-5.0,-10.0,28614.365820596766,26959.0,25303.634179403234,-803.7291589810557,-841.6151247964126,37.88596581535694,-9666.953090370733
2013-07-05,25720,26300,25200,25340,607656,-0.03796507213363709,24600.0,-0.02920284135753749,-3.0,-5.0,28430.611473360004,26799.0,25167.388526639996,-848.4763121265678,-842.9873622624436,-5.488949864124152,-9945.358554958153
